"Binalonan, Pangasinan — Central Agricultural Production Dataset",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Crop
Type",Barangay,Month,Year,"Season /
Period",Phase,"Rainfall
(mm/day)","Avg Temp
(°C)","Min Temp
(°C)","Max Temp
(°C)","Humidity
(%)","Surface
Pressure (kPa)","Solar Rad.
(MJ/m²/day)","Climate
Type","Climate
Season",Soil Type,Terrain Type,"Elevation
(m asl)","Nearest
Water Body","Land Size
(ha)","Irrigated
Area (ha)","Rainfed
Area (ha)","Total Area
Planted (ha)","Area
Harvested (ha)","Production
(MT)","Yield
(MT/ha)","Primary Planting
Technique",Tillage Method,Water Management
Palay,Moreno,October,2017,WS 2017,Harvest,6.92,26.35,21.79,32.06,85.04,98.08,16.96,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Moderately Sloping / Highland,90,Alibeng River,641.76,,,,11.50,33.43,2.91,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention; terrace or bund-assisted water retention essential on slopes
Palay,Cili,October,2017,WS 2017,Harvest,6.92,26.35,21.79,32.06,85.04,98.08,16.96,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,Alibeng River,264.60,,,,20.04,24.44,1.22,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,Linmansangan,October,2017,WS 2017,Harvest,6.92,26.35,21.79,32.06,85.04,98.08,16.96,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,—,492.24,,,,42.70,16.79,0.39,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,Sumabnit,October,2017,WS 2017,Harvest,6.92,26.35,21.79,32.06,85.04,98.08,16.96,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam / Fine Sandy Loam,Flat / Lowland,30,Tagamusing River,406.56,,,,3.14,8.94,2.85,Transplanting (Pindot),Minimum Tillage (avoid compaction; sandy structure fragile),Continuous flooding or frequent irrigation; high percolation risk
Palay,Capas,October,2017,WS 2017,Harvest,6.92,26.35,21.79,32.06,85.04,98.08,16.96,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,—,377.16,,,,2.00,16.00,8.00,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,Mangkasuy,October,2017,WS 2017,Harvest,6.92,26.35,21.79,32.06,85.04,98.08,16.96,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,Tagamusing River,802.20,,,,8.44,23.76,2.82,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,San Pablo,October,2017,WS 2017,Harvest,6.92,26.35,21.79,32.06,85.04,98.08,16.96,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,San Pablo Creek,215.04,,,,1.05,6.66,6.34,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,Balangobong,October,2017,WS 2017,Harvest,6.92,26.35,21.79,32.06,85.04,98.08,16.96,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,—,281.40,,,,39.98,194.73,4.87,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,San Felipe Central,October,2017,WS 2017,Harvest,6.92,26.35,21.79,32.06,85.04,98.08,16.96,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,—,452.76,,,,5.70,25.65,4.50,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,San Felipe Sur,October,2017,WS 2017,Harvest,6.92,26.35,21.79,32.06,85.04,98.08,16.96,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,Tagamusing River,504.00,,,,5.00,18.13,3.63,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,Pasileng Sur,October,2017,WS 2017,Harvest,6.92,26.35,21.79,32.06,85.04,98.08,16.96,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,Tagamusing River,414.96,,,,6.91,29.51,4.27,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,Sta. Maria Norte,October,2017,WS 2017,Harvest,6.92,26.35,21.79,32.06,85.04,98.08,16.96,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,Tagamusing River,157.08,,,,1.35,3.98,2.95,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,Bugayong,October,2017,WS 2017,Harvest,6.92,26.35,21.79,32.06,85.04,98.08,16.96,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam / Silty Clay Loam,Flat / Lowland,30,Aloragat River,346.08,,,,25.48,203.35,7.98,Transplanting (Pindot) — recommended; Direct Seeding possible in dry season,Conventional Tillage: 2 plowings + harrowing; puddle thoroughly for transplanting,Intermittent to continuous flooding; manage according to drainage section present
Palay,Santiago,October,2017,WS 2017,Harvest,6.92,26.35,21.79,32.06,85.04,98.08,16.96,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,—,283.08,,,,4.00,11.11,2.78,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,Pasileng Norte,October,2018,WS 2018,Harvest,6.40,26.08,17.07,32.15,82.74,98.33,19.80,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,Tagamusing River,140.28,,,,2.44,19.52,8.00,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,Tabuyoc,October,2018,WS 2018,Harvest,6.40,26.08,17.07,32.15,82.74,98.33,19.80,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,—,277.20,,,,4.00,11.46,2.86,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,Bued,October,2018,WS 2018,Harvest,6.40,26.08,17.07,32.15,82.74,98.33,19.80,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,Tagamusing River,210.84,,,,38.97,182.36,4.68,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,Dumayat,October,2018,WS 2018,Harvest,6.40,26.08,17.07,32.15,82.74,98.33,19.80,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,—,266.28,,,,20.32,19.01,0.94,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,Camanggaan,October,2018,WS 2018,Harvest,6.40,26.08,17.07,32.15,82.74,98.33,19.80,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,—,244.44,,,,0.80,3.04,3.80,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,Vacante,October,2018,WS 2018,Harvest,6.40,26.08,17.07,32.15,82.74,98.33,19.80,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,Aloragat River,484.68,,,,2.53,5.13,2.03,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,Sta. Catalina,October,2018,WS 2018,Harvest,6.40,26.08,17.07,32.15,82.74,98.33,19.80,Type I – Tropical Monsoon (PAGASA),Wet,Fine Sand / Sandy Loam,Moderately Sloping / Highland,90,—,709.80,,,,11.49,26.73,2.33,Transplanting (Pindot),Minimum Tillage (avoid compaction; sandy structure fragile),Continuous flooding or frequent irrigation; high percolation risk; terrace or bund-assisted water retention essential on slopes
Palay,Moreno,October,2018,WS 2018,Harvest,6.40,26.08,17.07,32.15,82.74,98.33,19.80,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Moderately Sloping / Highland,90,Alibeng River,641.76,,,,21.11,99.85,4.73,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention; terrace or bund-assisted water retention essential on slopes
Palay,Cili,October,2018,WS 2018,Harvest,6.40,26.08,17.07,32.15,82.74,98.33,19.80,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,Alibeng River,264.60,,,,21.32,19.08,0.89,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,Linmansangan,October,2018,WS 2018,Harvest,6.40,26.08,17.07,32.15,82.74,98.33,19.80,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,—,492.24,,,,45.98,5.25,0.11,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,Sumabnit,October,2018,WS 2018,Harvest,6.40,26.08,17.07,32.15,82.74,98.33,19.80,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam / Fine Sandy Loam,Flat / Lowland,30,Tagamusing River,406.56,,,,2.91,5.99,2.06,Transplanting (Pindot),Minimum Tillage (avoid compaction; sandy structure fragile),Continuous flooding or frequent irrigation; high percolation risk
Palay,Capas,October,2018,WS 2018,Harvest,6.40,26.08,17.07,32.15,82.74,98.33,19.80,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,—,377.16,,,,4.82,26.21,5.44,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,Mangkasuy,October,2018,WS 2018,Harvest,6.40,26.08,17.07,32.15,82.74,98.33,19.80,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,Tagamusing River,802.20,,,,1.25,5.31,4.25,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,San Pablo,October,2018,WS 2018,Harvest,6.40,26.08,17.07,32.15,82.74,98.33,19.80,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,San Pablo Creek,215.04,,,,1.50,7.21,4.81,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,Balangobong,October,2018,WS 2018,Harvest,6.40,26.08,17.07,32.15,82.74,98.33,19.80,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,—,281.40,,,,47.33,180.84,3.82,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,San Felipe Central,October,2018,WS 2018,Harvest,6.40,26.08,17.07,32.15,82.74,98.33,19.80,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,—,452.76,,,,4.11,16.04,3.90,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,San Felipe Sur,October,2018,WS 2018,Harvest,6.40,26.08,17.07,32.15,82.74,98.33,19.80,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,Tagamusing River,504.00,,,,0.75,3.00,4.00,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,Pasileng Sur,October,2018,WS 2018,Harvest,6.40,26.08,17.07,32.15,82.74,98.33,19.80,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,Tagamusing River,414.96,,,,4.48,23.41,5.23,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,Sta. Maria Norte,October,2018,WS 2018,Harvest,6.40,26.08,17.07,32.15,82.74,98.33,19.80,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,Tagamusing River,157.08,,,,0.50,1.75,3.50,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,Bugayong,October,2018,WS 2018,Harvest,6.40,26.08,17.07,32.15,82.74,98.33,19.80,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam / Silty Clay Loam,Flat / Lowland,30,Aloragat River,346.08,,,,26.39,211.12,8.00,Transplanting (Pindot) — recommended; Direct Seeding possible in dry season,Conventional Tillage: 2 plowings + harrowing; puddle thoroughly for transplanting,Intermittent to continuous flooding; manage according to drainage section present
Palay,Santiago,October,2018,WS 2018,Harvest,6.40,26.08,17.07,32.15,82.74,98.33,19.80,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,—,283.08,,,,4.00,13.50,3.38,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,Pasileng Norte,October,2019,WS 2019,Harvest,3.30,26.50,21.07,31.96,82.27,98.37,20.07,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,Tagamusing River,140.28,,,,3.19,25.52,8.00,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,Tabuyoc,October,2019,WS 2019,Harvest,3.30,26.50,21.07,31.96,82.27,98.37,20.07,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,—,277.20,,,,4.00,10.55,2.64,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,Bued,October,2019,WS 2019,Harvest,3.30,26.50,21.07,31.96,82.27,98.37,20.07,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,Tagamusing River,210.84,,,,46.57,172.96,3.71,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,Dumayat,October,2019,WS 2019,Harvest,3.30,26.50,21.07,31.96,82.27,98.37,20.07,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,—,266.28,,,,18.80,13.50,0.72,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,Camanggaan,October,2019,WS 2019,Harvest,3.30,26.50,21.07,31.96,82.27,98.37,20.07,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,—,244.44,,,,3.02,17.18,5.69,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,Vacante,October,2019,WS 2019,Harvest,3.30,26.50,21.07,31.96,82.27,98.37,20.07,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,Aloragat River,484.68,,,,2.27,9.25,4.07,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,Sta. Catalina,October,2019,WS 2019,Harvest,3.30,26.50,21.07,31.96,82.27,98.37,20.07,Type I – Tropical Monsoon (PAGASA),Wet,Fine Sand / Sandy Loam,Moderately Sloping / Highland,90,—,709.80,,,,7.88,63.04,8.00,Transplanting (Pindot),Minimum Tillage (avoid compaction; sandy structure fragile),Continuous flooding or frequent irrigation; high percolation risk; terrace or bund-assisted water retention essential on slopes
Palay,Moreno,October,2019,WS 2019,Harvest,3.30,26.50,21.07,31.96,82.27,98.37,20.07,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Moderately Sloping / Highland,90,Alibeng River,641.76,,,,27.65,116.86,4.23,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention; terrace or bund-assisted water retention essential on slopes
Palay,Cili,October,2019,WS 2019,Harvest,3.30,26.50,21.07,31.96,82.27,98.37,20.07,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,Alibeng River,264.60,,,,33.10,13.50,0.41,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,Linmansangan,October,2019,WS 2019,Harvest,3.30,26.50,21.07,31.96,82.27,98.37,20.07,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,—,492.24,,,,67.18,97.11,1.45,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
